stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8410B609641,609641,O'Rourke's Cross,,52.4269401930536,-8.69095636249658,,,,
8410B609651,609651,Bruree,,52.4242476790745,-8.66036148016031,,,,
8410B609671,609671,Cloughkeating,,52.615828,-8.685096,,,,
8410B609681,609681,O'Rourke's Cross,,52.4279472417535,-8.69089858843558,,,,
8410B609691,609691,Kilgobbin,,52.573942,-8.772872,,,,
8410B609721,609721,Monaleen,,52.66239,-8.55055,,,,
8410B609731,609731,Monaleen Park,,52.656907,-8.553907,,,,
8410B609751,609751,Fox Hollow,,52.654428,-8.564975,,,,
8410B609771,609771,Caisleán Nua,,52.66341,-8.56946,,,,
8410B609811,609811,Sanctuary,,52.624623,-8.649253,,,,
8410B609831,609831,Tech Park East,,52.671034,-8.538783,,,,
8410B610041,610041,Lacka,,52.719461,-8.499932,,,,
8410B6312801,631281,Adare,,52.564394,-8.789651,,,,
8410B6356601,635661,Abbeyfeale,,52.386549,-9.2951,,,,
8410CO11075,11075,Caisleán na hAbhann,,52.654362,-8.573074,,,,
8410CO11076,11076,Brú na Gruadán,,52.660289,-8.576093,,,,
8410CO11077,11077,Newtown Centre,,52.663123,-8.539232,,,,
8410CO11079,11079,Brú na Gruadán,,52.65993,-8.57556,,,,
8410CO11082,11082,City E Pza,,52.653113,-8.574861,,,,
8410CO11083,11083,Newtown Centre,,52.6634,-8.53845,,,,
8410CO11084,11084,Monaleen,,52.660556,-8.548099,,,,
8410CO11085,11085,Kilmurry Lodge,,52.67008,-8.55559,,,,
8410CO11086,11086,Castletroy Pk,,52.666969,-8.579448,,,,
8410CO11087,11087,Curragh Birin,,52.664513,-8.579785,,,,
8410CO11088,11088,City E Pza,,52.653016,-8.574594,,,,
8410IR0071,0,Castleconnell,,52.713293,-8.498101,,,,
8420B015041,15041,Cnoc Cluain,,52.81355,-8.43753,,,,
8420B015042,15042,Cnoc Cluain,,52.81413,-8.43775,,,,
8420B015043,15043,Shannon View,,52.81752,-8.43644,,,,
8420B015044,15044,Shannon View,,52.81743,-8.43662,,,,
8420B155421,155421,Drummin Vllge,,52.875446,-8.201253,,,,
8420B155481,155481,Nenagh,,52.86428,-8.19884,,,,
8420B155501,155501,Birdhill,,52.766005,-8.439816,,,,
8420B155511,155511,Thornhill,,52.749264,-8.453156,,,,
8420B300151,300151,Summerhill,,52.866279,-8.195597,,,,
8420B300201,300201,Nenagh Rtl Pk,,52.861057,-8.216453,,,,
8420B300211,300211,Nenagh Rtl Pk,,52.860514,-8.218573,,,,
8420B301181,301181,Ashe Road,,52.864224,-8.204469,,,,
8420B301191,301191,Summerhill,,52.866306,-8.195775,,,,
8420B301271,301271,Sallygrove,,52.871579,-8.197121,,,,
8420B301281,301281,Drummin Vllge,,52.875311,-8.201372,,,,
8420B331791,331791,Ballina,,52.807686,-8.436247,,,,
8420B3327201,332721,Newtown,,52.8783871024046,-8.29491846362269,,,,
8420B3338701,333871,Ardcroney,,52.93481,-8.15696,,,,
8420B333901,333901,Ballingarry,,53.0185415966315,-8.0296588276799,,,,
8420B3339101,333911,Ballingarry,,53.0165996178784,-8.032325180485,,,,
8420B3345201,334521,Youghalarra School,,52.878557,-8.298723,,,,
8420B3345301,334531,Portroe,,52.8849333783253,-8.34384615930992,,,,
8420B335061,335061,Shower,,52.709075,-8.427597,,,,
8420B335071,335071,Newport,,52.7117112819013,-8.4090201565227,,,,
8420B3360801,336081,Shower,,52.709211,-8.427391,,,,
8420B3360901,336091,Newport,,52.7113843931605,-8.40737439376614,,,,
8420B336531,336531,Sallygrove,,52.871553,-8.196824,,,,
8420B3375601,337561,Youghalarra School,,52.878656,-8.298738,,,,
8420B3375701,337571,Newtown,,52.8786106090022,-8.29539537089842,,,,
8420B4501801,450181,Portroe,,52.8848061334593,-8.34433547010187,,,,
8420B450201,450201,Birdhill,,52.7659052501096,-8.44003730527486,,,,
8420B4502101,450211,Borrisokane,,52.99386,-8.12777,,,,
8420B450231,450231,Thornhill,,52.749139,-8.452932,,,,
8420B450271,450271,Borrisokane,,52.99414,-8.12756,,,,
8420B4553001,455301,Nenagh,,52.8638,-8.19808,,,,
8420B455351,455351,Ardcroney,,52.93573,-8.15591,,,,
8420B6354901,635491,Ballina,,52.807649,-8.436469,,,,
8420IR0095,0,Nenagh,,52.860593,-8.195742,,,,
8420IR0096,0,Roscrea,,52.960557,-7.794415,,,,
8420IR0097,0,Templemore Station,,52.788104,-7.822693,,,,
8420IR0098,0,Thurles,,52.676987,-7.821568,,,,
8420IR0101,0,Birdhill,,52.766173,-8.441806,,,,
8420IR0104,0,Cloughjordan,,52.936316,-8.0246,,,,
8430B155341,155341,Cahir,,52.37453,-7.92569,,,,
8430B1553901,155391,Cahir,,52.37469,-7.92597,,,,
8430B155401,155401,Cashel,,52.51727,-7.88694,,,,
8430B2501001,250101,Ardfinnan,,52.309381,-7.881583,,,,
8430B250131,250131,Ardfinnan,,52.309222,-7.885088,,,,
8430B255231,255231,Cashel,,52.51705,-7.88707,,,,
8430B2560701,256071,Ballyporeen,,52.270127251702,-8.09922115449948,,,,
8430B256081,256081,Ballyporeen,,52.2700191671775,-8.09948464280023,,,,
8430B331821,331821,Monard,,52.5102015064791,-8.22237035866695,,,,
8430B331831,331831,Limerick Junction,,52.498644965625,-8.20620011464524,,,,
8430B331841,331841,Davitt Street,,52.47605,-8.171252,,,,
8430B331851,331851,Tipperary,,52.472341,-8.158333,,,,
8430B331861,331861,Bansha,,52.4482750255874,-8.06456532746084,,,,
8430B331871,331871,Tipperary Hospl,,52.35416,-7.71165,,,,
8430B331881,331881,Tipperary Hospl,,52.354047,-7.711767,,,,
8430B331901,331901,Clonmel Showgs,,52.355,-7.69337,,,,
8430B331911,331911,Clonmel Showgs,,52.355043,-7.692635,,,,
8430B331921,331921,Kilsheelan,,52.361199,-7.580981,,,,
8430B331931,331931,S Treacy Pk,,52.348498,-7.423052,,,,
8430B331941,331941,S Treacy Pk,,52.3484,-7.423288,,,,
8430B331951,331951,Carrick-on-Suir,,52.348,-7.408739,,,,
8430B331961,331961,Dunbane,,52.349712,-7.397704,,,,
8430B331971,331971,Dunbane,,52.34992,-7.396225,,,,
8430B332421,332421,Queen Street,,52.3554,-7.70641,,,,
8430B332431,332431,Queen Street,,52.355097,-7.707154,,,,
8430B334781,334781,Davitt Street,,52.47489,-8.16918,,,,
8430B334831,334831,Cappawhite,,52.582125,-8.167858,,,,
8430B3348501,334851,Annacarty,,52.565526,-8.112689,,,,
8430B3348601,334861,Dundrum,,52.5587384596857,-8.04936033392942,,,,
8430B335141,335141,Cappawhite,,52.5820349049894,-8.16779905772306,,,,
8430B335151,335151,Annacarty,,52.565562,-8.11294,,,,
8430B335161,335161,Dundrum,,52.5587204526802,-8.04943405186874,,,,
8430B3372401,337241,Limerick Junction,,52.49907575506,-8.20657032221044,,,,
8430B3372501,337251,Monard,,52.5102108819378,-8.22216416619146,,,,
8430B345651,345651,Annerville,,52.360298,-7.646572,,,,
8430B345661,345661,Annerville,,52.360114,-7.648145,,,,
8430B3511101,351111,Carrick-on-Suir,,52.347901,-7.408294,,,,
8430B351221,351221,Clogheen,,52.275301,-7.998725,,,,
8430B3512401,351241,Clogheen,,52.275176,-7.99896,,,,
8430B3554801,355481,Clonmel Stn,,52.360904,-7.699656,,,,
8430B3580601,358061,Kilsheelan,,52.361195,-7.579836,,,,
8430B631201,631201,Bansha,,52.4478799797938,-8.06375566767772,,,,
8430B6354701,635471,Tipperary,,52.47264,-8.15946,,,,
8430IR0099,0,Tipperary,,52.470091,-8.162103,,,,
8430IR0100,0,Limerick Junction,,52.503684,-8.197243,,,,
8430IR0102,0,Cahir,,52.377832,-7.922795,,,,
8430IR0103,0,Carrick-on-Suir,,52.349096,-7.404866,,,,
8430IR0105,0,Clonmel,,52.360871,-7.698633,,,,
8440352291,352291,Ballytruckle Ct,,52.250251,-7.1103,,,,
8440B3102001,310201,Avondale,,52.237058,-7.114341,,,,
8440B3103001,310301,Knockhouse Lwr,,52.25323,-7.15603,,,,
8440B310321,310321,Knockhouse Lwr,,52.253338,-7.156213,,,,
8440B3356691,356691,Bawndaw,,52.261138,-7.147672,,,,
8440B352011,352011,The Clock Tower,,52.262056,-7.110752,,,,
8440B352041,352041,The Mall,,52.25966,-7.10642,,,,
8440B352051,352051,Parnell Street,,52.258369,-7.109229,,,,
8440B352061,352061,Railway Square,,52.256575,-7.112165,,,,
8440B352081,352081,SETU College St,,52.252781,-7.115697,,,,
8440B3520901,352091,O'Reilly Rd,,52.250496,-7.119082,,,,
8440B352101,352101,Claremont,,52.245048,-7.134756,,,,
8440B352111,352111,SETU Cork Road,,52.24487,-7.13788,,,,
8440B352121,352121,Ballynaneashagh,,52.242685,-7.154746,,,,
8440B352131,352131,Woodlawn Gr,,52.244041,-7.147062,,,,
8440B352141,352141,Clonard Pk,,52.239202,-7.147916,,,,
8440B352151,352151,Priory Lwn,,52.240065,-7.141706,,,,
8440B352161,352161,Glencarra,,52.242308,-7.138632,,,,
8440B352171,352171,Ballybeg Dr,,52.243282,-7.135435,,,,
8440B352181,352181,Ballybeg Ct,,52.24369,-7.13222,,,,
8440B352191,352191,Old Crystal Factory,,52.245457,-7.130399,,,,
8440B352201,352201,Ashe Road,,52.249543,-7.127478,,,,
8440B3522101,352211,Cannon Street,,52.254958,-7.121909,,,,
8440B352221,352221,Presentation Sch,,52.252211,-7.126108,,,,
8440B352231,352231,Barrack Street,,52.256904,-7.11771,,,,
8440B352241,352241,Mayor's Walk,,52.258999,-7.115325,,,,
8440B352251,352251,Ballybricken,,52.25978,-7.117712,,,,
8440B352271,352271,John Street,,52.257008,-7.111234,,,,
8440B352281,352281,Upr Johnstown,,52.253873,-7.10907,,,,
8440B352301,352301,Ballytruckle Grn,,52.248006,-7.110652,,,,
8440B352311,352311,Lwr Grange,,52.245064,-7.109144,,,,
8440B352321,352321,Saint Johns Park,,52.24233,-7.107705,,,,
8440B352331,352331,Grange Cohan,,52.239554,-7.106721,,,,
8440B352341,352341,Airport Rd Rbt,,52.233162,-7.105474,,,,
8440B352351,352351,Beech Court,,52.233773,-7.114948,,,,
8440B352361,352361,Pearse Park,,52.244776,-7.112606,,,,
8440B352371,352371,Kilcohan Pk,,52.241843,-7.11344,,,,
8440B352381,352381,Lwr Grange,,52.245733,-7.109614,,,,
8440B352391,352391,Ballytruckle Ct,,52.250654,-7.110204,,,,
8440B352401,352401,Upr Johnstown,,52.25373,-7.109146,,,,
8440B3524201,352421,Thomas Street,,52.261858,-7.117832,,,,
8440B352431,352431,Yellow Road Lwr,,52.259415,-7.122948,,,,
8440B3524401,352441,Morrissons Road,,52.257108,-7.122203,,,,
8440B3524501,352451,Manor Lawn,,52.253275,-7.130144,,,,
8440B3524601,352461,Arbour Road,,52.252597,-7.13335,,,,
8440B352471,352471,Lisduggan SC,,52.250339,-7.137993,,,,
8440B352481,352481,Larchville,,52.248559,-7.14037,,,,
8440B3524901,352491,SETU P Browne's Rd,,52.244769,-7.144558,,,,
8440B352501,352501,SETU Cork Road,,52.245078,-7.137685,,,,
8440B3525101,352511,Hennessy's Road,,52.250865,-7.125167,,,,
8440B3525201,352521,O'Reilly Rd,,52.250743,-7.119605,,,,
8440B3525301,352531,SETU College St,,52.253309,-7.115423,,,,
8440B352541,352541,Parnell Street,,52.2581678360128,-7.11003871708601,,,,
8440B352551,352551,The Mall,,52.259724,-7.10658,,,,
8440B352561,352561,Waterford Bus Stn,,52.263174,-7.115989,,,,
8440B352571,352571,Ballytruckle Grn,,52.248223,-7.110853,,,,
8440B3525801,352581,The Clock Tower,,52.261859,-7.1108,,,,
8440B3525901,352591,Waterford Bus Stn,,52.263113,-7.11621,,,,
8440B3526001,352601,Cannon Street,,52.2547,-7.122221,,,,
8440B3526201,352621,Morgan St,,52.261268,-7.121872,,,,
8440B3526301,352631,Congress Place,,52.260383,-7.129873,,,,
8440B3526401,352641,Dominics Place,,52.261853,-7.128028,,,,
8440B3526501,352651,Dobbynsparks,,52.26325,-7.12774,,,,
8440B3526601,352661,Carn Glas,,52.264376,-7.132549,,,,
8440B3526701,352671,Carrickphierish,,52.25973,-7.151317,,,,
8440B3526801,352681,Mount Suir,,52.261798,-7.143967,,,,
8440B3526901,352691,Carn Glas,,52.264703,-7.134213,,,,
8440B3527001,352701,Gracedieu Road,,52.262624,-7.125376,,,,
8440B3527101,352711,Morgan St,,52.261356,-7.121709,,,,
8440B3527201,352721,Ballybricken,,52.260193,-7.116429,,,,
8440B352731,352731,Waterford Hospl,,52.247543,-7.079556,,,,
8440B352741,352741,Ardkeen Woods,,52.245994,-7.080306,,,,
8440B352751,352751,Solas Centre,,52.242052,-7.08664,,,,
8440B352761,352761,Farran Park,,52.242272,-7.093107,,,,
8440B352771,352771,Saint Cath's Grange,,52.243406,-7.096701,,,,
8440B352791,352791,The Elms,,52.250588,-7.105021,,,,
8440B352801,352801,SETU P Browne's Rd,,52.245832,-7.143616,,,,
8440B352811,352811,Yellow Road Upr,,52.258433,-7.12997,,,,
8440B352821,352821,Crescent Drive,,52.257803,-7.135929,,,,
8440B352831,352831,Oakwood,,52.261203,-7.138676,,,,
8440B352841,352841,Crescent Drive,,52.257982,-7.135867,,,,
8440B352851,352851,Skibbereen Lwn,,52.253592,-7.144023,,,,
8440B352861,352861,Skibbereen Rd,,52.253388,-7.140702,,,,
8440B352871,352871,Belvedere Grove,,52.253598,-7.134956,,,,
8440B352881,352881,Slievekeale Road,,52.254624,-7.126632,,,,
8440B352891,352891,Ard na Greine,,52.257623,-7.12855,,,,
8440B352901,352901,Yellow Road Lwr,,52.259402,-7.122377,,,,
8440B352911,352911,Ballybricken,,52.260021,-7.11863,,,,
8440B352921,352921,The Elms,,52.251195,-7.105623,,,,
8440B352931,352931,St Otteran's Hospl,,52.248184,-7.103238,,,,
8440B352941,352941,Saint Cath's Grange,,52.24397,-7.097568,,,,
8440B352951,352951,Farran Park,,52.242944,-7.095071,,,,
8440B352961,352961,Ardkeen Rtl Pk,,52.24331,-7.084242,,,,
8440B352981,352981,Solas Centre,,52.24158,-7.088377,,,,
8440B3529901,352991,Hawthorn Close,,52.259581,-7.136891,,,,
8440B353001,353001,Hawthorn Close,,52.259518,-7.13698,,,,
8440B353011,353011,St Otteran's Hospl,,52.248164,-7.102975,,,,
8440B353021,353021,Kilbarry SC,,52.245579,-7.120263,,,,
8440B353171,353171,Ballykinsella,,52.195694,-7.121877,,,,
8440B353181,353181,Coolgower,,52.205916,-7.116145,,,,
8440B353191,353191,Kilbarry SC,,52.246359,-7.119911,,,,
8440B353261,353261,Ardkeen Woods,,52.245737,-7.080838,,,,
8440B353271,353271,Arundel Square,,52.260145,-7.11123,,,,
8440B353281,353281,Ol Kilmeaden Rd,,52.253055,-7.153055,,,,
8440B353291,353291,Ol Kilmeaden Rd,,52.253377,-7.152771,,,,
8440B353301,353301,Ballindud,,52.220224,-7.127146,,,,
8440B353311,353311,Duagh,,52.213453,-7.120743,,,,
8440B353481,353481,Ballindud,,52.220871,-7.127525,,,,
8440B353491,353491,Old Crystal Factory,,52.24525639,-7.130729444,,,,
8440B353501,353501,Templars Hall,,52.241346,-7.134639,,,,
8440B353511,353511,Foxwood,,52.235436,-7.139179,,,,
8440B353521,353521,Carraig an Áird,,52.233266,-7.141509,,,,
8440B353531,353531,Carraig an Áird,,52.233286,-7.141689,,,,
8440B353541,353541,Foxwood,,52.235476,-7.139329,,,,
8440B353551,353551,Templars Hall,,52.241656,-7.134439,,,,
8440B353681,353681,Cleaboy Rd,,52.256813,-7.139407,,,,
8440B3550501,355051,Waterford Bus Stn,,52.26323,-7.11548,,,,
8440B6315601,631561,Logloss,,52.26439,-7.140621,,,,
8440B631591,631591,Logloss,,52.264667,-7.137935,,,,
8440IR0106,0,Waterford (Plunkett),,52.26625,-7.117956,,,,
845000210,351781,Kilmeadan Stn,,52.24724,-7.24642,,,,
8450B0234871,234871,Hillside Crescent,,52.202341,-7.429017,,,,
8450B0234881,234881,Hillside Crescent,,52.2024199,-7.4289333,,,,
8450B0351771,351771,Kilmeadan Station,,52.24611,-7.24644,,,,
8450B2162301,216231,Lemybrien,,52.167956,-7.520715,,,,
8450B216241,216241,Kilmacthomas,,52.206329,-7.424046,,,,
8450B2162501,216251,Kilmeaden,,52.2322354422984,-7.24140594786238,,,,
8450B2162701,216271,Spring,,52.087286,-7.64081,,,,
8450B2162801,216281,Sexton Street,,52.0926415939782,-7.61467342521024,,,,
8450B2162901,216291,Kilmeaden,,52.2325446962382,-7.24197162117014,,,,
8450B216301,216301,Kilmacthomas,,52.206257,-7.424047,,,,
8450B2163101,216311,Lemybrien,,52.16784,-7.52055,,,,
8450B216321,216321,Dungarvan,,52.091475294971,-7.62091475352959,,,,
8450B2163801,216381,Sexton Street,,52.0926589033189,-7.61446896636686,,,,
8450B2163901,216391,Spring,,52.087519,-7.640779,,,,
8450B2308601,230861,Rodeen,,51.973333,-7.77513,,,,
8450B230891,230891,Open Farm,,51.968711,-7.765039,,,,
8450B244591,244591,Saint Declan's Sch,,51.95163,-7.73058,,,,
8450B244601,244601,Ardmore,,51.9508968493918,-7.72457362880066,,,,
8450B244611,244611,Saint Declan's Sch,,51.95165,-7.73129,,,,
8450B244621,244621,Open Farm,,51.968774,-7.764922,,,,
8450B244631,244631,Rodeen,,51.97364,-7.775915,,,,
8450B245541,255541,Queen St Upr,,52.2888,-7.31453,,,,
8450B247511,247511,Portlaw William St,,52.28663,-7.31663,,,,
8450B247521,247521,Coolfinn,,52.2827679741518,-7.31297388855767,,,,
8450B247531,247531,Cork Rd West,,52.243078,-7.164535,,,,
8450B247541,247541,Ballynaneashagh,,52.243026,-7.155882,,,,
8450B247551,247551,Lombard Street,,52.259489,-7.105222,,,,
8450B247561,247561,Newtown Rd,,52.253042,-7.100314,,,,
8450B247571,247571,Newtown Park,,52.252372,-7.098496,,,,
8450B247581,247581,Gortmore Dr,,52.250603,-7.095404,,,,
8450B247591,247591,Glenville,,52.249336,-7.090547,,,,
8450B247641,247641,Leoville,,52.24803,-7.08638,,,,
8450B247651,247651,Waterford Hospl,,52.246922,-7.078353,,,,
8450B247661,247661,Viewmount Pk,,52.244961,-7.072346,,,,
8450B247671,247671,Meledon Grove,,52.240212,-7.066266,,,,
8450B247681,247681,Island View,,52.237671,-7.06222,,,,
8450B247691,247691,Riverview,,52.236385,-7.059802,,,,
8450B247701,247701,Ballinkina,,52.213827,-7.031377,,,,
8450B247711,247711,Horsequarter,,52.155599,-6.999422,,,,
8450B247721,247721,Dock Road,,52.15284,-6.99473,,,,
8450B250611,250611,Riverview,,52.23665,-7.06055,,,,
8450B250621,250621,Ballinakill Dns,,52.240697,-7.067442,,,,
8450B250641,250641,Viewmount Pk,,52.244926,-7.072552,,,,
8450B250651,250651,Waterford Hospl,,52.24707,-7.081118,,,,
8450B250661,250661,Leoville,,52.247844,-7.085935,,,,
8450B250671,250671,Glenville,,52.249283,-7.09065,,,,
8450B250681,250681,Newtown Park,,52.252328,-7.098614,,,,
8450B250801,250801,Newtown Rd,,52.253055,-7.100782,,,,
8450B250811,250811,Lombard Street,,52.259354,-7.105254,,,,
8450B250821,250821,Cork Rd West,,52.243105,-7.164461,,,,
8450B250831,250831,Coolfinn,,52.282764,-7.312373,,,,
8450B250851,250851,Portlaw George's,,52.28754,-7.31768,,,,
8450B25551,255511,Queen St Lwr,,52.286101,-7.315046,,,,
8450B255521,255521,Dunmore East,,52.14721,-6.99273,,,,
8450B255551,255551,The Hermitage,,52.147263,-7.00335,,,,
8450B255561,255561,Shanakiel,,52.1497623390431,-7.00339630756886,,,,
8450B255571,255571,Ard na Coille,,52.151501,-6.999543,,,,
8450B255581,255581,The Woods,,52.1528162326419,-6.99675195374172,,,,
8450B255591,255591,Horsequarter,,52.155218,-6.99908,,,,
8450B255601,255601,Ballinkina,,52.213755,-7.031481,,,,
8450B3301001,330101,Ardmore,,51.950868792722,-7.72410828255916,,,,
8450B3308501,330851,Ballinattin,,52.176061,-7.137646,,,,
8450B3310801,331081,Ballykinsella,,52.196057,-7.121154,,,,
8450B3312601,331261,Coolgower,,52.205813,-7.115973,,,,
8450B3314401,331441,Tramore Bus Stn,,52.162197,-7.148262,,,,
8450B331461,331461,Slí na Coille,,52.169502,-7.142948,,,,
8450B331471,331471,Church Road,,52.158217,-7.156099,,,,
8450B332901,332901,Summer Hill,,52.163352,-7.155154,,,,
8450B338741,338741,Carroll's Cross,,52.224384,-7.345872,,,,
8450B338781,338781,Carroll's Cross,,52.225854,-7.341927,,,,
8450B339591,339591,Holy Cross Sch,,52.160915,-7.167726,,,,
8450B353031,353031,Crobally Lwr,,52.171875,-7.140504,,,,
8450B353041,353041,Bayview,,52.1674856052926,-7.14130514923568,,,,
8450B353051,353051,Riverstown,,52.166139,-7.139007,,,,
8450B353061,353061,Árd na Groí,,52.17065,-7.15253,,,,
8450B353071,353071,Crobally Heights,,52.169027,-7.154301,,,,
8450B353081,353081,Marian Terrace,,52.167605,-7.154109,,,,
8450B353111,353111,Clarinwood,,52.1653,-7.16431,,,,
8450B353121,353121,Tramore Heights,,52.157611,-7.169468,,,,
8450B353131,353131,Newtown Hill,,52.154334,-7.167812,,,,
8450B353141,353141,The Orchard,,52.165586,-7.145888,,,,
8450B353151,353151,Slí na Coille,,52.169823,-7.142561,,,,
8450B353161,353161,Ballinattin,,52.175729,-7.137846,,,,
8450B353241,353241,Whitfield Hospital,,52.2406,-7.17325,,,,
8450B353251,353251,Whitfield Hospital,,52.24034,-7.17419,,,,
8450B353331,353331,The Orchard,,52.165661,-7.145701,,,,
8450B353341,353341,Church Road,,52.158139,-7.156477,,,,
8450B353351,353351,Cliff Road,,52.156007,-7.163341,,,,
8450B353361,353361,Newtown Hill,,52.15443722,-7.167235,,,,
8450B353371,353371,Tramore Heights,,52.157591,-7.169555,,,,
8450B353381,353381,Holy Cross Sch,,52.161146,-7.167644,,,,
8450B353391,353391,Ballycarnane,,52.164703,-7.161107,,,,
8450B353431,353431,Ballycarnane,,52.164311,-7.160121,,,,
8450B353441,353441,Cliff Road,,52.15664,-7.16155,,,,
8450B353461,353461,Crobally Lwr,,52.171646,-7.140829,,,,
8450B353471,353471,Duagh,,52.213803,-7.122314,,,,
8450B353561,353561,Carn Dubh,,52.166656,-7.163229,,,,
8450B353571,353571,Monvoy Valley,,52.169936,-7.156089,,,,
8450B353581,353581,Monvoy Valley,,52.169466,-7.15712,,,,
8450B353591,353591,Carn Dubh,,52.166646,-7.16304,,,,
8450B353601,353601,The Estuary,,52.16970639,-7.134189444,,,,
8450B353611,353611,Riverstown B Pk,,52.167766,-7.134939,,,,
8450B353621,353621,Bayview,,52.16753639,-7.141659444,,,,
8450B353631,353631,Priest's Road,,52.160666,-7.156259,,,,
8450B353641,353641,Summer Hill,,52.163626,-7.156069,,,,
8450B353651,353651,Priest's Road,,52.160316,-7.15633,,,,
8450B353661,353661,Riverstown B Pk,,52.167816,-7.134499,,,,
8450B353671,353671,The Estuary,,52.17016639,-7.135219444,,,,
8450B353701,353701,St Otterans Terrace,,52.166203,-7.151501,,,,
8450B356171,356171,Dungarvan,,52.0917365754635,-7.62110225140137,,,,
8450LL10554,10554,Clarinwood,,52.16546,-7.16444,,,,
84605257301,525731,Westside Pk,,53.27458,-9.07952,,,,
8460B0555441,555441,Celestica,,53.30319,-8.994408,,,,
8460B0555451,555451,Medtronic,,53.300825,-8.991195,,,,
8460B0555491,555491,Celestica,,53.30255,-8.995373,,,,
8460B5203201,520321,Clayton Hotel,,53.291181,-8.988755,,,,
8460B5213401,521341,Ballybane IE,,53.289533,-9.0127,,,,
8460B5220101,522011,Spanish Arch,,53.27036,-9.05466,,,,
8460B5220201,522021,Fr Griffin Rd,,53.268232,-9.05834,,,,
8460B5220301,522031,Fr Griffin Av,,53.267876,-9.063008,,,,
8460B522041,522041,Ballybrit BP,,53.291868,-9.00662,,,,
8460B5220601,522061,Lios Ealtan,,53.268227,-9.066,,,,
8460B5220701,522071,Salthill Road Lwr,,53.26677,-9.06927,,,,
8460B5220801,522081,Devon Park,,53.2649444486082,-9.0722443478604,,,,
8460B5220901,522091,Lenaboy Pk,,53.26255,-9.07295,,,,
8460B5221001,522101,Salthill Upr,,53.260795,-9.074988,,,,
8460B5221101,522111,Salthill Prom,,53.258296,-9.079017,,,,
8460B5221201,522121,Salthill Pk,,53.259958,-9.080018,,,,
8460B5221301,522131,Dalysfort Road,,53.26172,-9.080003,,,,
8460B5221401,522141,Forster Park,,53.264226,-9.080186,,,,
8460B522171,522171,Salthill GAA,,53.263623,-9.087186,,,,
8460B5221801,522181,Threadneedle Road,,53.262749,-9.089397,,,,
8460B5221901,522191,Seamount,,53.257485,-9.090028,,,,
8460B5222001,522201,Ladies Beach,,53.2579,-9.085917,,,,
8460B5222101,522211,Salthill Prom,,53.258503,-9.078948,,,,
8460B5222201,522221,Salthill Upr,,53.261237,-9.074805,,,,
8460B5222301,522231,Lenaboy Pk,,53.26376,-9.07251,,,,
8460B5222501,522251,Devon Park,,53.26529,-9.07235,,,,
8460B5222601,522261,Salthill Road Lwr,,53.2671,-9.06869,,,,
8460B5222701,522271,Lios Ealtan,,53.2682977600793,-9.06612181625675,,,,
8460B5222801,522281,Fr Griffin Av,,53.267542,-9.062175,,,,
8460B5222901,522291,Fr Griffin Rd,,53.268576,-9.058108,,,,
8460B522301,522301,Pearse Stadium,,53.264351,-9.083157,,,,
8460B522311,522311,Spanish Arch,,53.270347,-9.054014,,,,
8460B522331,522331,Eyre Square,,53.2736187626422,-9.04884707532921,,,,
8460B5223401,522341,Círín na Mara,,53.26211,-9.112869,,,,
8460B5223501,522351,Cnoic na Foraoise,,53.262636,-9.116166,,,,
8460B5223601,522361,Sruthán Thiar,,53.260672,-9.117583,,,,
8460B5223701,522371,Seanghort,,53.260866,-9.10933,,,,
8460B5223801,522381,Gentian Hill,,53.2586,-9.10396,,,,
8460B5223901,522391,Knocknacarra Rd,,53.259577,-9.102012,,,,
8460B5224001,522401,Brooklawn,,53.26195,-9.101054,,,,
8460B5224101,522411,Kingston Gdns,,53.264579,-9.100506,,,,
8460B5224201,522421,Manor Drive,,53.2667042982693,-9.09321559376756,,,,
8460B5224301,522431,The Gardens,,53.267247,-9.086918,,,,
8460B5224401,522441,Ardmore,,53.2682156438237,-9.08320992390643,,,,
8460B5224701,522471,Mount Eaton,,53.269174,-9.077672,,,,
8460B5224801,522481,The Nurseries,,53.268882,-9.072103,,,,
8460B5224901,522491,Maunsells Road,,53.270252,-9.071658,,,,
8460B5225001,522501,Shantalla Place,,53.273026,-9.072027,,,,
8460B5225101,522511,O'Conaire Road,,53.273533,-9.070675,,,,
8460B5225201,522521,Colmcille Road,,53.275391,-9.070961,,,,
8460B5225301,522531,McDara Road,,53.27498,-9.067638,,,,
8460B5225401,522541,Costello Rd,,53.274363,-9.064264,,,,
8460B5225501,522551,University Hospl,,53.27606,-9.06361,,,,
8460B5225601,522561,University South,,53.27674,-9.06207,,,,
8460B5225701,522571,Galway Cathdrl,,53.27551,-9.05715,,,,
8460B5225901,522591,St Francis Street,,53.275045,-9.05329,,,,
8460B5226101,522611,Eyre Square,,53.275066,-9.04963,,,,
8460B5226201,522621,Prospect Hill,,53.277816,-9.046325,,,,
8460B5226301,522631,Cill Ard,,53.278603,-9.045205,,,,
8460B5226501,522651,L Mellows Trce,,53.280414,-9.042565,,,,
8460B5226801,522681,Bohermore Cmy,,53.281911,-9.038988,,,,
8460B5226901,522691,The G Hotel,,53.2812,-9.03181,,,,
8460B5227001,522701,Woodlands Cm,,53.279859,-9.024782,,,,
8460B5227101,522711,Bon Secours Hospl,,53.278347,-9.021822,,,,
